x,y
180981.6374,332295.0711
180333.2164,331025.8768
180153.0994,330401.0427
178622.1053,330381.5166
179432.6316,331357.8199
180405.2632,331182.0853
180513.3333,331396.872
179324.5614,329776.2085
180297.193,330674.4076
180585.3801,332548.91
178766.1988,330576.7773
179882.924,330283.8863
181323.8596,332978.4834
180045.0292,332177.9147
181089.7076,333486.1611
180873.5673,333115.1659
179576.7251,331689.763
178838.2456,330674.4076
178802.2222,329795.7346
180243.1579,330401.0427
178964.3275,330830.6161
181359.883,333232.3223
180747.4854,332880.8531
180513.3333,332470.8057
180855.5556,332041.2322
179252.5146,329756.6825
181089.7076,332509.8578
181197.7778,332724.6445
178838.2456,329776.2085
178640.117,329951.9431
179342.5731,331260.1896
181107.7193,333505.6872
179936.9591,330322.9384
179810.8772,332119.3365
180963.6257,333310.4265
180333.2164,330537.7251
180405.2632,330381.5166
179252.5146,331162.5592
180387.2515,331143.0332
180963.6257,332256.019
180621.4035,331611.6588
179972.9825,330342.4645
179630.7602,331904.5498
181071.6959,333466.6351
180657.4269,332666.0664
178910.2924,330772.0379
181071.6959,332470.8057
178946.3158,329737.1564
179594.7368,331767.8673
178604.0936,330264.3602
180693.4503,332744.1706
179756.8421,332099.8104
180837.5439,332002.1801
181305.848,332939.4313
180531.345,332490.3318
180099.0643,332197.4408
180567.3684,332529.3839
179360.5848,331279.7156
180495.3216,331357.8199
179414.6199,331338.2938
181233.8012,333447.109
180351.2281,331064.9289
179486.6667,329854.3128
180549.3567,332509.8578
180171.1111,330401.0427
180999.6491,333369.0047
181179.7661,332685.5924
180819.5322,333017.5355
180783.5088,332958.9573
181395.9064,333134.6919
181305.848,333329.9526
180603.3918,331572.6066
179666.7836,330049.5735
181395.9064,333154.218
180261.1696,332256.019
179882.924,332138.8626
180675.4386,332705.1185
180081.0526,330381.5166
180729.4737,332841.8009
180945.614,332216.9668
180297.193,332275.545
180225.1462,330401.0427
180369.2398,330459.6209
179864.9123,330264.3602
179090.4094,330908.7204
180711.462,331787.3934
180315.2047,330947.7725
178766.1988,329815.2607
181125.731,333525.2133
180351.2281,332314.5972
179666.7836,332002.1801
178820.2339,330654.8815
179468.655,331416.3981
180369.2398,331103.981
178712.1637,329854.3128
179396.6082,331318.7678
180477.3099,331318.7678
179180.4678,329737.1564
181053.6842,333447.109
178748.1871,330557.2512
178604.0936,330069.0995
179378.5965,331299.2417
180405.2632,330401.0427
180153.0994,332216.9668
181287.8363,332900.3791
180927.6023,333251.8483
178604.0936,330283.8863
181341.8713,333271.3744
178874.269,329756.6825
178658.1287,329912.891
179612.7485,331845.9716
181053.6842,332431.7536
179558.7135,331631.1848
180909.5906,333212.7962
180189.1228,330401.0427
180351.2281,330498.673
181161.7544,332646.5403
180783.5088,331904.5498
180315.2047,330615.8294
180207.1345,330401.0427
181269.8246,333388.5308
179648.7719,331963.128
180585.3801,331533.5545
180819.5322,331963.128
180315.2047,330381.5166
179846.9006,330244.8341
180927.6023,332177.9147
179954.9708,332158.3886
180297.193,330869.6682
181035.6725,332392.7014
181269.8246,332861.327
180621.4035,332607.4882
180027.0175,330361.9905
178892.2807,330752.5118
180747.4854,331845.9716
180459.2982,331279.7156
179702.807,332060.7583
179216.4912,331103.981
180693.4503,331748.3412
179540.7018,331572.6066
180207.1345,332236.4929
178730.1754,330537.7251
178604.0936,330303.4123
179162.4561,330986.8246
178622.1053,329990.9953
179828.8889,330225.3081
180297.193,330693.9336
181143.7427,332607.4882
181377.8947,333076.1137
180909.5906,332138.8626
179576.7251,331709.2891
180891.5789,333173.7441
180333.2164,331006.3507
179270.5263,329756.6825
179594.7368,329951.9431
179720.8187,332080.2844
178928.3041,329737.1564
180567.3684,331494.5024
180027.0175,332177.9147
178802.2222,330635.3555
180369.2398,332334.1232
179054.386,330889.1943
179018.3626,330869.6682
180675.4386,331709.2891
179576.7251,329932.4171
181215.7895,333486.1611
179486.6667,331455.4502
179684.7953,330069.0995
180441.2865,331240.6635
178712.1637,330518.1991
178694.152,330498.673
179234.5029,331143.0332
181035.6725,333427.5829
181017.6608,332353.6493
181251.8129,332822.2749
179342.5731,329776.2085
180333.2164,330557.2512
179612.7485,329971.4692
181359.883,333037.0616
179810.8772,330205.782
180711.462,332802.7488
181395.9064,333115.1659
178676.1404,330479.1469
179594.7368,331787.3934
180837.5439,333056.5877
181125.731,332568.436
179432.6316,329815.2607
180549.3567,331455.4502
179792.8655,332119.3365
181395.9064,333173.7441
181377.8947,333212.7962
179198.4795,329737.1564
179558.7135,329912.891
181161.7544,333544.7393
181233.8012,332783.2227
180981.6374,333349.4787
179108.4211,330928.2464
178982.3392,330850.1422
180891.5789,332099.8104
178604.0936,330322.9384
179198.4795,331064.9289
179864.9123,332138.8626
179918.9474,330303.4123
180945.614,333290.9005
180999.6491,332314.5972
180387.2515,332353.6493
180801.5205,332998.0095
179684.7953,332041.2322
178622.1053,330401.0427
179522.6901,331533.5545
179792.8655,330186.2559
180423.2749,331201.6114
180657.4269,331670.237
179396.6082,329795.7346
179630.7602,331924.0758
180387.2515,330440.0948
180099.0643,330381.5166
179450.6433,331396.872
178658.1287,330459.6209
181341.8713,332998.0095
178874.269,330732.9858
181107.7193,332529.3839
179504.6784,331494.5024
180873.5673,332060.7583
180081.0526,332197.4408
180315.2047,330928.2464
180873.5673,333134.6919
181323.8596,333310.4265
179702.807,330088.6256
179540.7018,329893.3649
179630.7602,329990.9953
179144.4444,330967.2986
180639.4152,332646.5403
180855.5556,333095.6398
178730.1754,329834.7867
180405.2632,330361.9905
180531.345,331416.3981
180405.2632,332373.1754
178604.0936,330049.5735
179180.4678,331025.8768
179612.7485,331865.4976
180387.2515,330361.9905
179774.8538,330166.7299
180297.193,330850.1422
180639.4152,331631.1848
179558.7135,331650.7109
180297.193,330381.5166
179990.9942,330342.4645
179126.4327,330947.7725
179468.655,329834.7867
181251.8129,333427.5829
178784.2105,330615.8294
180747.4854,332900.3791
180981.6374,332275.545
180405.2632,331162.5592
180801.5205,331924.0758
180693.4503,332763.6967
180603.3918,332587.9621
179936.9591,332158.3886
180315.2047,330635.3555
180765.4971,332939.4313
181287.8363,333369.0047
181215.7895,332744.1706
180297.193,330713.4597
180135.0877,332216.9668
181323.8596,332958.9573
180315.2047,332295.0711
181143.7427,333544.7393
180513.3333,331377.346
181017.6608,333408.0569
180423.2749,332392.7014
180729.4737,331806.9194
181089.7076,332490.3318
178604.0936,330342.4645
180243.1579,332256.019
179756.8421,330147.2038
179954.9708,330322.9384
180351.2281,331045.4028
180009.0058,332177.9147
179720.8187,330108.1517
178820.2339,329776.2085
179576.7251,331728.8152
181197.7778,332705.1185
178640.117,329932.4171
180855.5556,332021.7062
178586.0819,330166.7299
180423.2749,330381.5166
180765.4971,331865.4976
178784.2105,329795.7346
179288.538,329756.6825
179738.8304,330127.6777
178856.2573,330713.4597
180963.6257,332236.4929
178586.0819,330147.2038
181359.883,333251.8483
180387.2515,331123.5071
180657.4269,332685.5924
180621.4035,331592.1327
178910.2924,329737.1564
180729.4737,332861.327
180045.0292,330361.9905
179540.7018,331592.1327
181305.848,332919.9052
180441.2865,332412.2275
180675.4386,332724.6445
180333.2164,330986.8246
181071.6959,332451.2796
178586.0819,330186.2559
178640.117,330440.0948
180837.5439,331982.654
179522.6901,329873.8389
180189.1228,332236.4929
180351.2281,330518.1991
181197.7778,333525.2133
179648.7719,330010.5213
180279.1813,332275.545
179846.9006,332138.8626
178586.0819,330127.6777
180369.2398,330361.9905
180495.3216,331338.2938
178856.2573,329756.6825
179738.8304,332099.8104
180423.2749,330361.9905
180369.2398,331084.455
178622.1053,329971.4692
179216.4912,329737.1564
180603.3918,331553.0806
180945.614,332197.4408
179594.7368,331806.9194
180117.076,330381.5166
180909.5906,333232.3223
180459.2982,332431.7536
179648.7719,331982.654
181179.7661,332666.0664
180369.2398,330479.1469
180333.2164,330576.7773
179432.6316,331377.346
180963.6257,333329.9526
179900.9357,330283.8863
181233.8012,333466.6351
179072.3977,329717.6303
178766.1988,330596.3033
180297.193,330830.6161
179054.386,329717.6303
179036.3743,329717.6303
180405.2632,330420.5687
179288.538,331221.1374
181287.8363,332880.8531
180711.462,331767.8673
179090.4094,329717.6303
179360.5848,329776.2085
180477.3099,331299.2417
181179.7661,333544.7393
180585.3801,332568.436
178586.0819,330205.782
181053.6842,332412.2275
180819.5322,333037.0616
180279.1813,330381.5166
178928.3041,330811.09
179468.655,331435.9242
180297.193,330732.9858
179072.3977,330908.7204
179018.3626,329717.6303
179270.5263,331201.6114
181161.7544,332627.0142
179666.7836,332021.7062
178838.2456,330693.9336
180315.2047,330908.7204
180585.3801,331514.0284
180477.3099,332451.2796
180891.5789,333193.2701
180927.6023,332158.3886
180927.6023,333271.3744
179306.5497,331240.6635
179108.4211,329717.6303
179774.8538,332119.3365
181395.9064,333095.6398
180783.5088,332978.4834
180711.462,332822.2749
178604.0936,330030.0474
178604.0936,330361.9905
180999.6491,333388.5308
181305.848,333349.4787
179612.7485,331885.0237
181269.8246,332841.8009
179216.4912,331123.5071
178586.0819,330108.1517
181035.6725,332373.1754
178946.3158,330830.6161
178676.1404,329873.8389
178910.2924,330791.564
180693.4503,331728.8152
178748.1871,329815.2607
179918.9474,332158.3886
181395.9064,333193.2701
179558.7135,331670.237
180063.0409,332197.4408
180315.2047,330654.8815
181341.8713,333290.9005
179000.3509,329717.6303
180495.3216,332470.8057
179252.5146,331182.0853
179324.5614,331260.1896
180459.2982,331260.1896
179414.6199,331357.8199
181269.8246,333408.0569
179990.9942,332177.9147
179666.7836,330030.0474
179504.6784,329854.3128
180333.2164,332314.5972
180567.3684,332548.91
180909.5906,332119.3365
181143.7427,332587.9621
181377.8947,333056.5877
180297.193,330811.09
180621.4035,332627.0142
180567.3684,331474.9763
179576.7251,331748.3412
180783.5088,331885.0237
179630.7602,331943.6019
181089.7076,333505.6872
178586.0819,330225.3081
179198.4795,331084.455
179036.3743,330889.1943
179126.4327,329717.6303
179162.4561,331006.3507
180297.193,330752.5118
180117.076,332216.9668
179000.3509,330869.6682
179522.6901,331553.0806
180819.5322,331943.6019
181251.8129,332802.7488
180675.4386,331689.763
179306.5497,329756.6825
180747.4854,331826.4455
179882.924,330264.3602
181071.6959,333486.1611
178694.152,329854.3128
180441.2865,331221.1374
178658.1287,329893.3649
178748.1871,330576.7773
179486.6667,331474.9763
179342.5731,331279.7156
181017.6608,332334.1232
180351.2281,330361.9905
178820.2339,330674.4076
180513.3333,332490.3318
180873.5673,333154.218
179234.5029,329737.1564
181359.883,333017.5355
180837.5439,333076.1137
180297.193,330791.564
181107.7193,333525.2133
180135.0877,330381.5166
180549.3567,332529.3839
180549.3567,331435.9242
180531.345,332509.8578
181125.731,332548.91
179828.8889,332138.8626
180333.2164,330967.2986
180297.193,330772.0379
180891.5789,332080.2844
179396.6082,331338.2938
178892.2807,329737.1564
179414.6199,329795.7346
180009.0058,330342.4645
178982.3392,329717.6303
181053.6842,333466.6351
179540.7018,331611.6588
180423.2749,330401.0427
181233.8012,332763.6967
179360.5848,331299.2417
179450.6433,329815.2607
179180.4678,331045.4028
178892.2807,330772.0379
180351.2281,331025.8768
179504.6784,331514.0284
180063.0409,330361.9905
180999.6491,332295.0711
181377.8947,333232.3223
181215.7895,333505.6872
180855.5556,333115.1659
179378.5965,331318.7678
180657.4269,331650.7109
180261.1696,330381.5166
180693.4503,332783.2227
180333.2164,330596.3033
180171.1111,332236.4929
180423.2749,331182.0853
178622.1053,330420.5687
179594.7368,331826.4455
178586.0819,330244.8341
179144.4444,329717.6303
178586.0819,330088.6256
180747.4854,332919.9052
181107.7193,332509.8578
180225.1462,332256.019
179936.9591,330303.4123
179864.9123,330244.8341
181341.8713,332978.4834
180873.5673,332041.2322
180531.345,331396.872
178730.1754,330557.2512
179234.5029,331162.5592
180351.2281,330537.7251
179684.7953,330049.5735
180945.614,333310.4265
181215.7895,332724.6445
180639.4152,332666.0664
180639.4152,331611.6588
180441.2865,330361.9905
180315.2047,330889.1943
179090.4094,330928.2464
180801.5205,333017.5355
180351.2281,332334.1232
178964.3275,330850.1422
178802.2222,330654.8815
179972.9825,330322.9384
180387.2515,330459.6209
180981.6374,332256.019
180405.2632,331143.0332
180981.6374,333369.0047
179450.6433,331416.3981
180729.4737,332880.8531
179900.9357,332158.3886
181125.731,333544.7393
178604.0936,330010.5213
181323.8596,332939.4313
180675.4386,332744.1706
178802.2222,329776.2085
180513.3333,331357.8199
181089.7076,332470.8057
180153.0994,330381.5166
178604.0936,330381.5166
180855.5556,332002.1801
181035.6725,333447.109
181251.8129,333447.109
179846.9006,330225.3081
180315.2047,330674.4076
181323.8596,333329.9526
178964.3275,329717.6303
178622.1053,329951.9431
180297.193,332295.0711
179558.7135,331689.763
179144.4444,330986.8246
179702.807,332080.2844
179972.9825,332177.9147
180765.4971,332958.9573
178712.1637,330537.7251
181197.7778,332685.5924
180243.1579,330381.5166
179378.5965,329776.2085
179576.7251,331767.8673
179612.7485,331904.5498
180963.6257,332216.9668
180657.4269,332705.1185
180621.4035,331572.6066
179594.7368,329932.4171
180261.1696,332275.545
180729.4737,331787.3934
180369.2398,331064.9289
180387.2515,331103.981
178694.152,330518.1991
180045.0292,332197.4408
178586.0819,330264.3602
178838.2456,329756.6825
180801.5205,331904.5498
179828.8889,330205.782
179684.7953,332060.7583
178874.269,330752.5118
180603.3918,332607.4882
181287.8363,333388.5308
179486.6667,329834.7867
180333.2164,330361.9905
181071.6959,332431.7536
181305.848,332900.3791
178712.1637,329834.7867
179162.4561,329717.6303
179612.7485,329951.9431
179252.5146,329737.1564
178766.1988,329795.7346
181359.883,333271.3744
180495.3216,331318.7678
180369.2398,332353.6493
178640.117,329912.891
178676.1404,330498.673
179702.807,330069.0995
179324.5614,329756.6825
179576.7251,329912.891
180369.2398,330498.673
179648.7719,332002.1801
180711.462,332841.8009
181179.7661,332646.5403
180909.5906,333251.8483
180765.4971,331845.9716
179810.8772,332138.8626
180603.3918,331533.5545
179108.4211,330947.7725
178784.2105,330635.3555
180837.5439,331963.128
180945.614,332177.9147
179126.4327,330967.2986
180171.1111,330381.5166
180891.5789,333212.7962
180441.2865,330381.5166
179810.8772,330186.2559
178658.1287,330479.1469
179630.7602,329971.4692
179756.8421,332119.3365
180333.2164,330947.7725
180099.0643,332216.9668
180711.462,331748.3412
179558.7135,329893.3649
181287.8363,332861.327
180225.1462,330381.5166
181017.6608,333427.5829
179540.7018,331631.1848
180477.3099,331279.7156
181053.6842,332392.7014
180423.2749,330342.4645
178586.0819,330069.0995
179522.6901,331572.6066
179630.7602,331963.128
178586.0819,330283.8863
180081.0526,330361.9905
181413.9181,333154.218
181395.9064,333076.1137
181413.9181,333134.6919
179792.8655,330166.7299
180387.2515,332373.1754
181161.7544,332607.4882
179594.7368,331845.9716
178946.3158,329717.6303
180189.1228,330381.5166
180585.3801,331494.5024
180333.2164,330615.8294
180207.1345,330381.5166
181233.8012,333486.1611
179720.8187,332099.8104
180927.6023,332138.8626
179054.386,330908.7204
180315.2047,330869.6682
178856.2573,330732.9858
180351.2281,331006.3507
179720.8187,330088.6256
179198.4795,331103.981
180441.2865,330342.4645
180819.5322,333056.5877
179468.655,331455.4502
180153.0994,332236.4929
181269.8246,332822.2749
179882.924,332158.3886
180405.2632,330342.4645
180963.6257,333349.4787
178874.269,329737.1564
179918.9474,330283.8863
181035.6725,332353.6493
181395.9064,333212.7962
180459.2982,331240.6635
180405.2632,332392.7014
180693.4503,331709.2891
179432.6316,331396.872
178640.117,330459.6209
180405.2632,330440.0948
180315.2047,330693.9336
180027.0175,330342.4645
180873.5673,333173.7441
179774.8538,330147.2038
181377.8947,333037.0616
181197.7778,333544.7393
179216.4912,331143.0332
181143.7427,332568.436
180927.6023,333290.9005
180351.2281,330557.2512
179180.4678,329717.6303
180909.5906,332099.8104
179540.7018,329873.8389
178604.0936,329990.9953
180567.3684,331455.4502
179738.8304,330108.1517
180783.5088,332998.0095
180693.4503,332802.7488
179018.3626,330889.1943
180207.1345,332256.019
179666.7836,332041.2322
179648.7719,329990.9953
179954.9708,332177.9147
179756.8421,330127.6777
178766.1988,330615.8294
181161.7544,333564.2654
179558.7135,331709.2891
180585.3801,332587.9621
179162.4561,331025.8768
180315.2047,330361.9905
180675.4386,331670.237
180423.2749,332412.2275
178586.0819,330303.4123
181017.6608,332314.5972
181251.8129,332783.2227
179180.4678,331064.9289
180441.2865,331201.6114
179486.6667,331494.5024
181269.8246,333427.5829
180621.4035,332646.5403
179576.7251,331787.3934
180837.5439,333095.6398
181341.8713,333310.4265
180027.0175,332197.4408
181305.848,333369.0047
179504.6784,331533.5545
178982.3392,330869.6682
180855.5556,333134.6919
181359.883,332998.0095
179270.5263,329737.1564
178730.1754,329815.2607
181125.731,332529.3839
180315.2047,332314.5972
179432.6316,329795.7346
180549.3567,331416.3981
180999.6491,333408.0569
178838.2456,330713.4597
181413.9181,333115.1659
180747.4854,331806.9194
180441.2865,332431.7536
180891.5789,332060.7583
180819.5322,331924.0758
181233.8012,332744.1706
181413.9181,333173.7441
179612.7485,331924.0758
180999.6491,332275.545
180423.2749,331162.5592
180783.5088,331865.4976
180657.4269,331631.1848
178604.0936,330401.0427
178928.3041,329717.6303
180387.2515,330342.4645
181341.8713,332958.9573
180315.2047,330850.1422
180675.4386,332763.6967
179954.9708,330303.4123
181143.7427,333564.2654
179342.5731,329756.6825
179990.9942,330322.9384
181107.7193,332490.3318
180729.4737,332900.3791
180747.4854,332939.4313
179666.7836,330010.5213
180333.2164,330928.2464
180873.5673,332021.7062
179792.8655,332138.8626
179414.6199,331377.346
179468.655,329815.2607
180459.2982,332451.2796
180459.2982,330342.4645
179396.6082,329776.2085
178586.0819,330322.9384
180459.2982,330361.9905
180531.345,331377.346
179288.538,331240.6635
181377.8947,333251.8483
179270.5263,331221.1374
179522.6901,329854.3128
180567.3684,332568.436
180369.2398,331045.4028
178586.0819,330049.5735
180099.0643,330361.9905
180423.2749,330420.5687
180315.2047,330713.4597
179540.7018,331650.7109
179864.9123,332158.3886
178748.1871,330596.3033
180639.4152,331592.1327
179594.7368,331865.4976
181215.7895,333525.2133
180981.6374,332236.4929
180639.4152,332685.5924
178928.3041,330830.6161
180081.0526,332216.9668
181215.7895,332705.1185
180405.2632,331123.5071
179900.9357,330264.3602
180333.2164,330635.3555
179198.4795,329717.6303
178622.1053,330440.0948
179252.5146,331201.6114
180243.1579,332275.545
178910.2924,330811.09
178622.1053,329932.4171
180387.2515,330479.1469
180477.3099,332470.8057
180657.4269,332724.6445
181323.8596,332919.9052
181179.7661,333564.2654
179306.5497,331260.1896
180513.3333,331338.2938
181089.7076,332451.2796
179522.6901,331592.1327
180279.1813,332295.0711
180369.2398,330518.1991
178820.2339,330693.9336
180387.2515,331084.455
178784.2105,329776.2085
178820.2339,329756.6825
180855.5556,331982.654
180351.2281,330986.8246
180297.193,330361.9905
180711.462,332861.327
181197.7778,332666.0664
179450.6433,331435.9242
180801.5205,333037.0616
178676.1404,329854.3128
179558.7135,331728.8152
180945.614,333329.9526
178658.1287,329873.8389
180621.4035,331553.0806
180963.6257,332197.4408
179072.3977,330928.2464
180135.0877,332236.4929
180549.3567,332548.91
178892.2807,330791.564
180495.3216,332490.3318
181251.8129,333466.6351
179396.6082,331357.8199
179324.5614,331279.7156
181071.6959,333505.6872
179936.9591,332177.9147
180729.4737,331767.8673
181305.848,332880.8531
181089.7076,333525.2133
178568.0702,330166.7299
181071.6959,332412.2275
178568.0702,330147.2038
180891.5789,333232.3223
180315.2047,330830.6161
180351.2281,330576.7773
180009.0058,332197.4408
179144.4444,331006.3507
180981.6374,333388.5308
180531.345,332529.3839
178586.0819,330342.4645
180513.3333,332509.8578
180765.4971,332978.4834
180495.3216,331299.2417
181323.8596,333349.4787
180045.0292,330342.4645
179630.7602,331982.654
178730.1754,330576.7773
181053.6842,333486.1611
178604.0936,329971.4692
179234.5029,331182.0853
179576.7251,331806.9194
180333.2164,332334.1232
180315.2047,330732.9858
179288.538,329737.1564
178568.0702,330186.2559
179684.7953,330030.0474
179738.8304,332119.3365
180945.614,332158.3886
180603.3918,331514.0284
179648.7719,332021.7062
181179.7661,332627.0142
179342.5731,331299.2417
179378.5965,331338.2938
179882.924,330244.8341
180909.5906,333271.3744
178568.0702,330127.6777
180441.2865,330401.0427
180603.3918,332627.0142
180189.1228,332256.019
178946.3158,330850.1422
181287.8363,333408.0569
179360.5848,331318.7678
178856.2573,329737.1564
181107.7193,333544.7393
181287.8363,332841.8009
180369.2398,330342.4645
181359.883,333290.9005
180711.462,331728.8152
180801.5205,331885.0237
178802.2222,330674.4076
180477.3099,331260.1896
178910.2924,329717.6303
181053.6842,332373.1754
178748.1871,329795.7346
180873.5673,333193.2701
179846.9006,332158.3886
181395.9064,333056.5877
180693.4503,332822.2749
179504.6784,329834.7867
178568.0702,330205.782
180765.4971,331826.4455
180837.5439,331943.6019
180117.076,330361.9905
181161.7544,332587.9621
179198.4795,331123.5071
178640.117,329893.3649
179216.4912,329717.6303
180585.3801,331474.9763
181413.9181,333095.6398
180315.2047,330811.09
181035.6725,333466.6351
180927.6023,332119.3365
180333.2164,330908.7204
181413.9181,333193.2701
178694.152,329834.7867
180819.5322,333076.1137
180315.2047,330752.5118
178874.269,330772.0379
179036.3743,330908.7204
181269.8246,332802.7488
178712.1637,330557.2512
181035.6725,332334.1232
178586.0819,330030.0474
179504.6784,331553.0806
179864.9123,330225.3081
180693.4503,331689.763
179468.655,331474.9763
179180.4678,331084.455
179540.7018,331670.237
180279.1813,330361.9905
179612.7485,331943.6019
179594.7368,331885.0237
178568.0702,330108.1517
179090.4094,330947.7725
179360.5848,329756.6825
179702.807,330049.5735
180459.2982,331221.1374
179126.4327,330986.8246
181395.9064,333232.3223
180315.2047,330791.564
180855.5556,333154.218
180333.2164,330654.8815
180477.3099,330342.4645
180315.2047,330772.0379
179162.4561,331045.4028
181143.7427,332548.91
181377.8947,333017.5355
180909.5906,332080.2844
181233.8012,333505.6872
179072.3977,329698.1043
180567.3684,331435.9242
179054.386,329698.1043
179558.7135,331748.3412
180351.2281,332353.6493
178586.0819,330361.9905
178694.152,330537.7251
178568.0702,330225.3081
179774.8538,332138.8626
179936.9591,330283.8863
179036.3743,329698.1043
180837.5439,333115.1659
179000.3509,330889.1943
179486.6667,331514.0284
179090.4094,329698.1043
179846.9006,330205.782
180459.2982,330322.9384
180459.2982,330381.5166
181251.8129,332763.6967
180675.4386,331650.7109
180063.0409,332216.9668
179684.7953,332080.2844
180441.2865,331182.0853
179918.9474,332177.9147
178784.2105,330654.8815
181017.6608,332295.0711
180369.2398,331025.8768
179108.4211,330967.2986
180351.2281,330967.2986
179522.6901,331611.6588
180405.2632,330459.6209
179612.7485,329932.4171
181359.883,332978.4834
180675.4386,332783.2227
180963.6257,333369.0047
178676.1404,330518.1991
179594.7368,329912.891
179018.3626,329698.1043
181017.6608,333447.109
180441.2865,330322.9384
179990.9942,332197.4408
179432.6316,331416.3981
180009.0058,330322.9384
179216.4912,331162.5592
180927.6023,333310.4265
181125.731,332509.8578
180549.3567,331396.872
179108.4211,329698.1043
180891.5789,332041.2322
178604.0936,330420.5687
181125.731,333564.2654
179828.8889,330186.2559
180621.4035,332666.0664
178856.2573,330752.5118
179450.6433,329795.7346
180117.076,332236.4929
180783.5088,333017.5355
180729.4737,332919.9052
179630.7602,329951.9431
181269.8246,333447.109
179414.6199,329776.2085
181233.8012,332724.6445
180351.2281,330596.3033
180999.6491,332256.019
179306.5497,329737.1564
179576.7251,329893.3649
180369.2398,330537.7251
180477.3099,330322.9384
178658.1287,330498.673
180135.0877,330361.9905
180297.193,332314.5972
180657.4269,331611.6588
179702.807,332099.8104
179720.8187,330069.0995
180225.1462,332275.545
180369.2398,332373.1754
179000.3509,329698.1043
179576.7251,331826.4455
180423.2749,331143.0332
180585.3801,332607.4882
181341.8713,333329.9526
178568.0702,330244.8341
178964.3275,330869.6682
180351.2281,330342.4645
179972.9825,330303.4123
180747.4854,331787.3934
179234.5029,329717.6303
179828.8889,332158.3886
179810.8772,330166.7299
181107.7193,332470.8057
181305.848,333388.5308
180261.1696,330361.9905
181341.8713,332939.4313
178568.0702,330088.6256
180531.345,331357.8199
180873.5673,332002.1801
179666.7836,332060.7583
180657.4269,332744.1706
179126.4327,329698.1043
180063.0409,330342.4645
180747.4854,332958.9573
178892.2807,329717.6303
180711.462,332880.8531
178766.1988,330635.3555
180639.4152,332705.1185
181215.7895,332685.5924
178640.117,330479.1469
180819.5322,331904.5498
180171.1111,332256.019
180639.4152,331572.6066
180387.2515,331064.9289
178712.1637,329815.2607
179648.7719,329971.4692
180405.2632,331103.981
180387.2515,332392.7014
180333.2164,330889.1943
180783.5088,331845.9716
180981.6374,332216.9668
179738.8304,330088.6256
180423.2749,330322.9384
180387.2515,330498.673
179792.8655,330147.2038
181377.8947,333271.3744
179558.7135,329873.8389
181323.8596,332900.3791
180999.6491,333427.5829
178604.0936,329951.9431
180477.3099,330361.9905
180261.1696,332295.0711
181089.7076,332431.7536
178586.0819,330010.5213
181197.7778,333564.2654
178802.2222,329756.6825
180513.3333,331318.7678
179486.6667,329815.2607
178838.2456,330732.9858
178982.3392,329698.1043
178622.1053,329912.891
179540.7018,331689.763
180333.2164,330674.4076
179774.8538,330127.6777
179756.8421,330108.1517
181197.7778,332646.5403
178568.0702,330264.3602
180405.2632,332412.2275
179558.7135,331767.8673
180855.5556,331963.128
180963.6257,332177.9147
178766.1988,329776.2085
180153.0994,330361.9905
180621.4035,331533.5545
180891.5789,333251.8483
179414.6199,331396.872
179594.7368,331904.5498
178586.0819,330381.5166
180423.2749,330440.0948
181215.7895,333544.7393
179630.7602,332002.1801
179144.4444,329698.1043
180693.4503,332841.8009
180243.1579,330361.9905
180801.5205,333056.5877
178838.2456,329737.1564
181305.848,332861.327
181071.6959,332392.7014
180729.4737,331748.3412
179918.9474,330264.3602
180495.3216,331279.7156
179900.9357,332177.9147
179450.6433,331455.4502
179972.9825,332197.4408
180423.2749,332431.7536
180567.3684,332587.9621
179054.386,330928.2464
180495.3216,330322.9384
180045.0292,332216.9668
179666.7836,329990.9953
179378.5965,329756.6825
180873.5673,333212.7962
179504.6784,331572.6066
181179.7661,332607.4882
181251.8129,333486.1611
180603.3918,331494.5024
180945.614,333349.4787
181413.9181,333076.1137
178622.1053,330459.6209
180351.2281,330947.7725
178748.1871,330615.8294
180945.614,332138.8626
179540.7018,329854.3128
179144.4444,331025.8768
179612.7485,331963.128
179522.6901,331631.1848
181287.8363,332822.2749
178964.3275,329698.1043
180711.462,331709.2891
180171.1111,330361.9905
181053.6842,332353.6493
181413.9181,333212.7962
180369.2398,331006.3507
180441.2865,332451.2796
179252.5146,329717.6303
180477.3099,331240.6635
180333.2164,330342.4645
178568.0702,330069.0995
179720.8187,332119.3365
180225.1462,330361.9905
178820.2339,330713.4597
178568.0702,330283.8863
180765.4971,332998.0095
180351.2281,330615.8294
179324.5614,329737.1564
179180.4678,331103.981
179576.7251,331845.9716
181395.9064,333037.0616
180909.5906,333290.9005
179810.8772,332158.3886
181161.7544,332568.436
179756.8421,332138.8626
179648.7719,332041.2322
180603.3918,332646.5403
180405.2632,330322.9384
181287.8363,333427.5829
180099.0643,332236.4929
179198.4795,331143.0332
180927.6023,332099.8104
181323.8596,333369.0047
180585.3801,331455.4502
180855.5556,333173.7441
179270.5263,331240.6635
180315.2047,332334.1232
180495.3216,330342.4645
181431.9298,333134.6919
180333.2164,330869.6682
179162.4561,329698.1043
180189.1228,330361.9905
180459.2982,332470.8057
181161.7544,333583.7915
180981.6374,333408.0569
181431.9298,333154.218
180207.1345,330361.9905
181359.883,333310.4265
179288.538,331260.1896
180819.5322,333095.6398
179252.5146,331221.1374
